,Datum,Standort,Hr,RainDur,StrGlo,T,WD,WVs,WVv,p,Standortname,WGS84_lat,WGS84_lng
18839,2023-09-22 03:00:00,Zch_Stampfenbachstrasse,84.32,60.0,0.03,15.01,168.49,2.31,2.24,955.91,Zürich Stampfenbachstrasse,47.3868,8.5398
18840,2023-09-22 04:00:00,Zch_Rosengartenstrasse,91.35,55.65,,14.27,214.16,0.27,0.06,955.94,Zürich Rosengartenstrasse,47.3952,8.5261
18841,2023-09-22 04:00:00,Zch_Schimmelstrasse,96.84,60.0,,14.17,158.22,0.59,0.04,958.37,Zürich Schimmelstrasse,47.371,8.5235
18842,2023-09-22 04:00:00,Zch_Stampfenbachstrasse,85.36,60.0,0.03,15.02,177.46,2.1,1.94,955.92,Zürich Stampfenbachstrasse,47.3868,8.5398
18843,2023-09-22 05:00:00,Zch_Rosengartenstrasse,91.79,40.63,,14.49,217.18,0.31,0.15,956.01,Zürich Rosengartenstrasse,47.3952,8.5261
18844,2023-09-22 05:00:00,Zch_Schimmelstrasse,98.68,35.85,,13.92,151.03,0.7,0.12,958.46,Zürich Schimmelstrasse,47.371,8.5235
18845,2023-09-22 05:00:00,Zch_Stampfenbachstrasse,85.74,60.0,0.04,14.85,169.71,2.5,2.45,955.98,Zürich Stampfenbachstrasse,47.3868,8.5398
18846,2023-09-22 06:00:00,Zch_Rosengartenstrasse,92.41,60.0,,14.38,224.12,0.32,0.17,956.6,Zürich Rosengartenstrasse,47.3952,8.5261
18847,2023-09-22 06:00:00,Zch_Schimmelstrasse,98.59,60.0,,13.82,159.45,0.74,0.53,959.05,Zürich Schimmelstrasse,47.371,8.5235
18848,2023-09-22 06:00:00,Zch_Stampfenbachstrasse,86.94,60.0,2.73,14.86,172.75,2.71,2.66,956.57,Zürich Stampfenbachstrasse,47.3868,8.5398
18849,2023-09-22 07:00:00,Zch_Rosengartenstrasse,91.34,60.0,,14.22,178.72,0.3,0.11,956.96,Zürich Rosengartenstrasse,47.3952,8.5261
18850,2023-09-22 07:00:00,Zch_Schimmelstrasse,99.09,59.8,,13.84,173.7,0.72,0.18,959.38,Zürich Schimmelstrasse,47.371,8.5235
18851,2023-09-22 07:00:00,Zch_Stampfenbachstrasse,86.45,60.0,39.64,14.8,175.04,3.03,2.94,956.93,Zürich Stampfenbachstrasse,47.3868,8.5398
18852,2023-09-22 08:00:00,Zch_Rosengartenstrasse,90.32,9.57,,14.09,224.53,0.25,0.19,956.94,Zürich Rosengartenstrasse,47.3952,8.5261
18853,2023-09-22 08:00:00,Zch_Schimmelstrasse,94.38,13.82,,14.27,155.49,0.61,0.16,959.4,Zürich Schimmelstrasse,47.371,8.5235
18854,2023-09-22 08:00:00,Zch_Stampfenbachstrasse,83.32,20.28,67.83,14.87,193.14,1.84,1.72,956.9,Zürich Stampfenbachstrasse,47.3868,8.5398
18855,2023-09-22 09:00:00,Zch_Rosengartenstrasse,89.87,0.0,,14.5,155.57,0.3,0.08,957.36,Zürich Rosengartenstrasse,47.3952,8.5261
18856,2023-09-22 09:00:00,Zch_Schimmelstrasse,95.31,0.0,,14.61,151.99,0.83,0.63,959.77,Zürich Schimmelstrasse,47.371,8.5235
18857,2023-09-22 09:00:00,Zch_Stampfenbachstrasse,82.69,0.0,104.17,15.37,176.86,2.08,1.94,957.31,Zürich Stampfenbachstrasse,47.3868,8.5398
18858,2023-09-22 10:00:00,Zch_Rosengartenstrasse,87.7,0.0,,15.21,209.96,0.41,0.24,957.56,Zürich Rosengartenstrasse,47.3952,8.5261
18859,2023-09-22 10:00:00,Zch_Schimmelstrasse,91.28,0.0,,15.0,159.29,0.84,0.55,959.96,Zürich Schimmelstrasse,47.371,8.5235
18860,2023-09-22 10:00:00,Zch_Stampfenbachstrasse,77.93,0.0,171.95,15.56,158.54,2.87,2.82,957.5,Zürich Stampfenbachstrasse,47.3868,8.5398
18861,2023-09-22 11:00:00,Zch_Rosengartenstrasse,80.86,0.0,,15.33,153.76,0.47,0.15,957.52,Zürich Rosengartenstrasse,47.3952,8.5261
18862,2023-09-22 11:00:00,Zch_Schimmelstrasse,84.25,0.0,,15.22,158.92,1.01,0.94,959.92,Zürich Schimmelstrasse,47.371,8.5235
18863,2023-09-22 11:00:00,Zch_Stampfenbachstrasse,74.65,0.0,228.67,15.85,169.93,2.69,2.57,957.47,Zürich Stampfenbachstrasse,47.3868,8.5398
18864,2023-09-22 12:00:00,Zch_Rosengartenstrasse,73.75,0.0,,15.54,156.25,0.51,0.16,957.46,Zürich Rosengartenstrasse,47.3952,8.5261
18865,2023-09-22 12:00:00,Zch_Schimmelstrasse,76.26,0.0,,15.7,165.26,1.09,0.52,959.86,Zürich Schimmelstrasse,47.371,8.5235
18866,2023-09-22 12:00:00,Zch_Stampfenbachstrasse,70.09,0.0,282.18,15.78,183.18,3.18,3.01,957.38,Zürich Stampfenbachstrasse,47.3868,8.5398
18867,2023-09-22 13:00:00,Zch_Rosengartenstrasse,71.16,2.37,,15.76,131.89,0.46,0.18,957.28,Zürich Rosengartenstrasse,47.3952,8.5261
18868,2023-09-22 13:00:00,Zch_Schimmelstrasse,72.89,0.02,,15.96,163.8,1.04,0.66,959.66,Zürich Schimmelstrasse,47.371,8.5235
18869,2023-09-22 13:00:00,Zch_Stampfenbachstrasse,67.83,0.1,223.66,15.88,178.98,2.45,2.31,957.22,Zürich Stampfenbachstrasse,47.3868,8.5398
18870,2023-09-22 14:00:00,Zch_Rosengartenstrasse,67.95,0.0,,16.54,113.56,0.49,0.27,957.0,Zürich Rosengartenstrasse,47.3952,8.5261
18871,2023-09-22 14:00:00,Zch_Schimmelstrasse,72.76,0.0,,16.54,161.69,1.02,0.69,959.4,Zürich Schimmelstrasse,47.371,8.5235
18872,2023-09-22 14:00:00,Zch_Stampfenbachstrasse,66.16,0.0,368.58,16.68,179.6,2.59,2.36,956.98,Zürich Stampfenbachstrasse,47.3868,8.5398
18873,2023-09-22 15:00:00,Zch_Rosengartenstrasse,63.4,0.0,,17.3,122.31,0.63,0.3,956.98,Zürich Rosengartenstrasse,47.3952,8.5261
18874,2023-09-22 15:00:00,Zch_Schimmelstrasse,67.29,0.0,,17.37,158.77,1.17,0.87,959.37,Zürich Schimmelstrasse,47.371,8.5235
18875,2023-09-22 15:00:00,Zch_Stampfenbachstrasse,63.77,0.0,402.72,17.31,188.79,3.52,3.4,956.94,Zürich Stampfenbachstrasse,47.3868,8.5398
18876,2023-09-22 16:00:00,Zch_Rosengartenstrasse,61.14,0.0,,17.17,132.11,0.62,0.26,956.92,Zürich Rosengartenstrasse,47.3952,8.5261
18877,2023-09-22 16:00:00,Zch_Schimmelstrasse,66.13,0.0,,16.99,160.41,1.32,0.92,959.35,Zürich Schimmelstrasse,47.371,8.5235
18878,2023-09-22 16:00:00,Zch_Stampfenbachstrasse,61.2,0.0,247.88,17.38,188.7,3.8,3.67,956.86,Zürich Stampfenbachstrasse,47.3868,8.5398
18879,2023-09-22 17:00:00,Zch_Rosengartenstrasse,62.8,0.0,,16.61,102.04,0.55,0.31,957.12,Zürich Rosengartenstrasse,47.3952,8.5261
18880,2023-09-22 17:00:00,Zch_Schimmelstrasse,69.9,0.0,,16.43,157.86,1.14,0.53,959.52,Zürich Schimmelstrasse,47.371,8.5235
18881,2023-09-22 17:00:00,Zch_Stampfenbachstrasse,63.61,0.0,89.95,16.64,181.03,3.7,3.58,957.02,Zürich Stampfenbachstrasse,47.3868,8.5398
18882,2023-09-22 18:00:00,Zch_Rosengartenstrasse,69.71,0.0,,15.5,113.74,0.37,0.17,957.44,Zürich Rosengartenstrasse,47.3952,8.5261
18883,2023-09-22 18:00:00,Zch_Schimmelstrasse,78.58,0.0,,15.2,157.0,1.13,1.1,959.76,Zürich Schimmelstrasse,47.371,8.5235
18884,2023-09-22 18:00:00,Zch_Stampfenbachstrasse,68.29,0.0,1.98,15.82,179.75,3.24,3.16,957.33,Zürich Stampfenbachstrasse,47.3868,8.5398
18885,2023-09-22 19:00:00,Zch_Rosengartenstrasse,71.46,0.47,,14.88,139.67,0.51,0.08,959.13,Zürich Rosengartenstrasse,47.3952,8.5261
18886,2023-09-22 19:00:00,Zch_Schimmelstrasse,77.07,0.0,,15.32,342.01,1.12,0.8,961.42,Zürich Schimmelstrasse,47.371,8.5235
18887,2023-09-22 19:00:00,Zch_Stampfenbachstrasse,68.8,0.0,0.03,15.47,332.13,3.24,2.58,959.02,Zürich Stampfenbachstrasse,47.3868,8.5398
18888,2023-09-22 20:00:00,Zch_Rosengartenstrasse,72.1,0.0,,13.93,134.52,0.34,0.09,960.18,Zürich Rosengartenstrasse,47.3952,8.5261
18889,2023-09-22 20:00:00,Zch_Schimmelstrasse,77.39,0.0,,14.48,334.49,0.84,0.34,962.47,Zürich Schimmelstrasse,47.371,8.5235
18890,2023-09-22 20:00:00,Zch_Stampfenbachstrasse,69.05,0.0,0.03,14.55,338.93,2.01,1.73,959.98,Zürich Stampfenbachstrasse,47.3868,8.5398
18891,2023-09-22 21:00:00,Zch_Rosengartenstrasse,73.74,0.0,,13.72,161.09,0.24,0.06,961.09,Zürich Rosengartenstrasse,47.3952,8.5261
18892,2023-09-22 21:00:00,Zch_Schimmelstrasse,77.17,0.0,,14.39,307.73,0.41,0.02,963.53,Zürich Schimmelstrasse,47.371,8.5235
18893,2023-09-22 21:00:00,Zch_Stampfenbachstrasse,69.71,0.0,0.03,14.26,283.59,0.58,0.03,961.01,Zürich Stampfenbachstrasse,47.3868,8.5398
18894,2023-09-22 22:00:00,Zch_Rosengartenstrasse,73.24,4.68,,14.1,183.27,0.26,0.12,961.82,Zürich Rosengartenstrasse,47.3952,8.5261
18895,2023-09-22 22:00:00,Zch_Schimmelstrasse,81.84,2.38,,14.28,125.87,0.67,0.03,964.26,Zürich Schimmelstrasse,47.371,8.5235
18896,2023-09-22 22:00:00,Zch_Stampfenbachstrasse,70.76,4.52,0.02,14.54,203.96,1.61,1.28,961.76,Zürich Stampfenbachstrasse,47.3868,8.5398
18897,2023-09-22 23:00:00,Zch_Rosengartenstrasse,86.28,60.0,,13.1,236.5,0.27,0.17,962.6,Zürich Rosengartenstrasse,47.3952,8.5261
18898,2023-09-22 23:00:00,Zch_Schimmelstrasse,85.36,60.0,,13.35,116.92,0.47,0.03,964.98,Zürich Schimmelstrasse,47.371,8.5235
18899,2023-09-22 23:00:00,Zch_Stampfenbachstrasse,77.69,60.0,0.06,13.97,242.63,1.59,1.45,962.49,Zürich Stampfenbachstrasse,47.3868,8.5398
18900,2023-09-23 00:00:00,Zch_Rosengartenstrasse,88.25,9.87,,12.65,235.94,0.27,0.19,963.1,Zürich Rosengartenstrasse,47.3952,8.5261
18901,2023-09-23 00:00:00,Zch_Schimmelstrasse,90.17,13.62,,12.87,126.47,0.47,0.03,965.49,Zürich Schimmelstrasse,47.371,8.5235
18902,2023-09-23 00:00:00,Zch_Stampfenbachstrasse,80.61,23.63,0.02,13.39,233.09,1.17,0.91,962.96,Zürich Stampfenbachstrasse,47.3868,8.5398
18903,2023-09-23 01:00:00,Zch_Rosengartenstrasse,88.43,2.18,,12.52,238.99,0.29,0.21,963.42,Zürich Rosengartenstrasse,47.3952,8.5261
18904,2023-09-23 01:00:00,Zch_Schimmelstrasse,91.9,37.68,,12.45,138.83,0.61,0.37,965.81,Zürich Schimmelstrasse,47.371,8.5235
18905,2023-09-23 01:00:00,Zch_Stampfenbachstrasse,82.02,28.48,0.02,13.18,227.78,1.31,1.13,963.32,Zürich Stampfenbachstrasse,47.3868,8.5398
18906,2023-09-23 02:00:00,Zch_Rosengartenstrasse,87.44,0.0,,12.51,188.97,0.26,0.1,963.68,Zürich Rosengartenstrasse,47.3952,8.5261
18907,2023-09-23 02:00:00,Zch_Schimmelstrasse,89.7,0.0,,12.47,109.14,0.46,0.08,966.11,Zürich Schimmelstrasse,47.371,8.5235
18908,2023-09-23 02:00:00,Zch_Stampfenbachstrasse,80.1,0.0,0.02,13.09,218.61,1.11,0.7,963.61,Zürich Stampfenbachstrasse,47.3868,8.5398
18909,2023-09-23 03:00:00,Zch_Rosengartenstrasse,86.83,0.0,,12.37,237.44,0.24,0.28,964.12,Zürich Rosengartenstrasse,47.3952,8.5261
18910,2023-09-23 03:00:00,Zch_Schimmelstrasse,88.3,0.0,,12.41,135.49,0.42,0.29,966.57,Zürich Schimmelstrasse,47.371,8.5235
18911,2023-09-23 03:00:00,Zch_Stampfenbachstrasse,78.81,0.0,0.02,13.0,244.49,1.1,1.03,964.06,Zürich Stampfenbachstrasse,47.3868,8.5398
18912,2023-09-23 04:00:00,Zch_Rosengartenstrasse,86.72,0.0,,12.22,277.45,0.18,0.12,964.6,Zürich Rosengartenstrasse,47.3952,8.5261
18913,2023-09-23 04:00:00,Zch_Schimmelstrasse,86.47,0.0,,12.47,142.64,0.36,0.1,967.03,Zürich Schimmelstrasse,47.371,8.5235
18914,2023-09-23 04:00:00,Zch_Stampfenbachstrasse,77.56,0.0,0.02,12.92,214.87,0.82,0.08,964.52,Zürich Stampfenbachstrasse,47.3868,8.5398
18915,2023-09-23 05:00:00,Zch_Rosengartenstrasse,85.32,0.0,,12.14,280.77,0.28,0.22,965.08,Zürich Rosengartenstrasse,47.3952,8.5261
18916,2023-09-23 05:00:00,Zch_Schimmelstrasse,90.24,0.0,,12.17,143.76,0.47,0.12,967.5,Zürich Schimmelstrasse,47.371,8.5235
18917,2023-09-23 05:00:00,Zch_Stampfenbachstrasse,78.38,0.0,0.03,12.95,258.93,0.5,0.09,964.96,Zürich Stampfenbachstrasse,47.3868,8.5398
18918,2023-09-23 06:00:00,Zch_Rosengartenstrasse,85.09,0.0,,12.11,250.82,0.25,0.09,965.66,Zürich Rosengartenstrasse,47.3952,8.5261
18919,2023-09-23 06:00:00,Zch_Schimmelstrasse,91.47,0.0,,12.07,141.01,0.45,0.26,968.08,Zürich Schimmelstrasse,47.371,8.5235
18920,2023-09-23 06:00:00,Zch_Stampfenbachstrasse,77.98,0.0,5.61,13.01,205.07,1.16,1.04,965.49,Zürich Stampfenbachstrasse,47.3868,8.5398
18921,2023-09-23 07:00:00,Zch_Rosengartenstrasse,82.14,0.0,,12.75,251.0,0.27,0.24,966.28,Zürich Rosengartenstrasse,47.3952,8.5261
18922,2023-09-23 07:00:00,Zch_Schimmelstrasse,91.08,0.0,,12.27,137.44,0.55,0.24,968.7,Zürich Schimmelstrasse,47.371,8.5235
18923,2023-09-23 07:00:00,Zch_Stampfenbachstrasse,75.84,0.0,55.96,13.17,204.82,1.17,1.09,966.12,Zürich Stampfenbachstrasse,47.3868,8.5398
18924,2023-09-23 08:00:00,Zch_Rosengartenstrasse,80.29,0.0,,13.21,236.36,0.3,0.2,967.13,Zürich Rosengartenstrasse,47.3952,8.5261
18925,2023-09-23 08:00:00,Zch_Schimmelstrasse,85.96,0.0,,12.99,155.45,0.62,0.45,969.55,Zürich Schimmelstrasse,47.371,8.5235
18926,2023-09-23 08:00:00,Zch_Stampfenbachstrasse,73.86,0.0,119.75,13.46,213.0,1.53,1.41,967.02,Zürich Stampfenbachstrasse,47.3868,8.5398
18927,2023-09-23 09:00:00,Zch_Rosengartenstrasse,77.17,0.0,,13.61,163.28,0.39,0.17,967.9,Zürich Rosengartenstrasse,47.3952,8.5261
18928,2023-09-23 09:00:00,Zch_Schimmelstrasse,83.01,0.0,,13.52,113.73,0.77,0.0,970.32,Zürich Schimmelstrasse,47.371,8.5235
18929,2023-09-23 09:00:00,Zch_Stampfenbachstrasse,74.09,0.0,185.57,13.58,207.02,1.79,1.65,967.84,Zürich Stampfenbachstrasse,47.3868,8.5398
18930,2023-09-23 10:00:00,Zch_Rosengartenstrasse,71.24,0.0,,14.06,140.33,0.46,0.16,968.3,Zürich Rosengartenstrasse,47.3952,8.5261
18931,2023-09-23 10:00:00,Zch_Schimmelstrasse,76.19,0.0,,14.15,159.67,0.68,0.07,970.74,Zürich Schimmelstrasse,47.371,8.5235
18932,2023-09-23 10:00:00,Zch_Stampfenbachstrasse,69.18,0.0,232.71,14.01,203.04,1.77,1.18,968.26,Zürich Stampfenbachstrasse,47.3868,8.5398
18933,2023-09-23 11:00:00,Zch_Rosengartenstrasse,68.52,0.42,,14.31,128.47,0.49,0.22,968.34,Zürich Rosengartenstrasse,47.3952,8.5261
18934,2023-09-23 11:00:00,Zch_Schimmelstrasse,72.11,0.0,,14.7,164.36,0.76,0.59,970.78,Zürich Schimmelstrasse,47.371,8.5235
18935,2023-09-23 11:00:00,Zch_Stampfenbachstrasse,64.89,0.0,181.82,14.31,178.1,2.52,2.35,968.3,Zürich Stampfenbachstrasse,47.3868,8.5398
18936,2023-09-23 12:00:00,Zch_Rosengartenstrasse,62.39,0.0,,15.2,202.98,0.6,0.29,968.5,Zürich Rosengartenstrasse,47.3952,8.5261
18937,2023-09-23 12:00:00,Zch_Schimmelstrasse,66.3,0.0,,15.15,147.68,0.68,0.24,970.88,Zürich Schimmelstrasse,47.371,8.5235
18938,2023-09-23 12:00:00,Zch_Stampfenbachstrasse,61.56,0.0,353.14,14.88,203.03,2.02,1.71,968.42,Zürich Stampfenbachstrasse,47.3868,8.5398
18939,2023-09-23 13:00:00,Zch_Rosengartenstrasse,51.69,0.0,,15.9,160.5,0.52,0.16,968.34,Zürich Rosengartenstrasse,47.3952,8.5261
18940,2023-09-23 13:00:00,Zch_Schimmelstrasse,55.73,0.0,,16.03,150.17,0.7,0.05,970.7,Zürich Schimmelstrasse,47.371,8.5235
18941,2023-09-23 13:00:00,Zch_Stampfenbachstrasse,52.81,0.0,555.34,15.45,161.68,2.08,1.24,968.26,Zürich Stampfenbachstrasse,47.3868,8.5398
18942,2023-09-23 14:00:00,Zch_Rosengartenstrasse,49.3,0.0,,16.7,151.96,0.55,0.23,968.46,Zürich Rosengartenstrasse,47.3952,8.5261
18943,2023-09-23 14:00:00,Zch_Schimmelstrasse,56.4,0.0,,16.55,170.69,0.76,0.32,970.84,Zürich Schimmelstrasse,47.371,8.5235
18944,2023-09-23 14:00:00,Zch_Stampfenbachstrasse,49.24,0.0,448.22,16.38,184.16,2.06,1.59,968.39,Zürich Stampfenbachstrasse,47.3868,8.5398
18945,2023-09-23 15:00:00,Zch_Rosengartenstrasse,57.11,0.0,,16.07,236.63,0.52,0.42,968.96,Zürich Rosengartenstrasse,47.3952,8.5261
18946,2023-09-23 15:00:00,Zch_Schimmelstrasse,60.51,0.0,,16.05,100.0,0.55,0.01,971.36,Zürich Schimmelstrasse,47.371,8.5235
18947,2023-09-23 15:00:00,Zch_Stampfenbachstrasse,56.08,0.0,153.7,15.84,265.15,2.01,1.55,968.91,Zürich Stampfenbachstrasse,47.3868,8.5398
18948,2023-09-23 16:00:00,Zch_Rosengartenstrasse,56.64,0.0,,15.67,231.44,0.37,0.35,969.46,Zürich Rosengartenstrasse,47.3952,8.5261
18949,2023-09-23 16:00:00,Zch_Schimmelstrasse,57.55,0.0,,15.64,142.09,0.56,0.15,971.84,Zürich Schimmelstrasse,47.371,8.5235
18950,2023-09-23 16:00:00,Zch_Stampfenbachstrasse,54.39,0.0,97.03,15.7,260.67,0.98,0.88,969.46,Zürich Stampfenbachstrasse,47.3868,8.5398
18951,2023-09-23 17:00:00,Zch_Rosengartenstrasse,58.72,0.0,,15.1,130.25,0.28,0.16,969.98,Zürich Rosengartenstrasse,47.3952,8.5261
18952,2023-09-23 17:00:00,Zch_Schimmelstrasse,52.96,0.0,,16.02,351.63,0.53,0.04,972.37,Zürich Schimmelstrasse,47.371,8.5235
18953,2023-09-23 17:00:00,Zch_Stampfenbachstrasse,52.53,0.0,45.27,15.59,302.93,0.87,0.54,969.96,Zürich Stampfenbachstrasse,47.3868,8.5398
18954,2023-09-23 18:00:00,Zch_Rosengartenstrasse,62.52,0.0,,14.32,160.45,0.3,0.04,970.58,Zürich Rosengartenstrasse,47.3952,8.5261
18955,2023-09-23 18:00:00,Zch_Schimmelstrasse,61.93,0.0,,15.5,103.2,0.48,0.03,973.0,Zürich Schimmelstrasse,47.371,8.5235
18956,2023-09-23 18:00:00,Zch_Stampfenbachstrasse,62.24,0.0,2.61,14.87,42.43,0.98,0.85,970.5,Zürich Stampfenbachstrasse,47.3868,8.5398
18957,2023-09-23 19:00:00,Zch_Rosengartenstrasse,67.01,0.0,,13.89,268.99,0.32,0.12,971.29,Zürich Rosengartenstrasse,47.3952,8.5261
18958,2023-09-23 19:00:00,Zch_Schimmelstrasse,68.97,0.0,,14.54,147.48,0.38,0.05,973.64,Zürich Schimmelstrasse,47.371,8.5235
18959,2023-09-23 19:00:00,Zch_Stampfenbachstrasse,66.1,0.0,0.02,14.17,64.97,0.92,0.78,971.18,Zürich Stampfenbachstrasse,47.3868,8.5398
18960,2023-09-23 20:00:00,Zch_Rosengartenstrasse,70.15,0.0,,13.77,179.02,0.2,0.09,972.19,Zürich Rosengartenstrasse,47.3952,8.5261
18961,2023-09-23 20:00:00,Zch_Schimmelstrasse,73.0,0.0,,14.11,120.83,0.38,0.01,974.54,Zürich Schimmelstrasse,47.371,8.5235
18962,2023-09-23 20:00:00,Zch_Stampfenbachstrasse,69.36,0.0,0.03,14.17,282.67,0.63,0.08,972.05,Zürich Stampfenbachstrasse,47.3868,8.5398
18963,2023-09-23 21:00:00,Zch_Rosengartenstrasse,76.41,0.0,,13.38,178.5,0.25,0.07,972.76,Zürich Rosengartenstrasse,47.3952,8.5261
18964,2023-09-23 21:00:00,Zch_Schimmelstrasse,75.66,0.0,,13.43,148.34,0.49,0.29,975.16,Zürich Schimmelstrasse,47.371,8.5235
18965,2023-09-23 21:00:00,Zch_Stampfenbachstrasse,72.17,0.0,0.03,13.99,196.56,0.63,0.08,972.6,Zürich Stampfenbachstrasse,47.3868,8.5398
18966,2023-09-23 22:00:00,Zch_Rosengartenstrasse,78.46,0.0,,12.64,140.81,0.28,0.1,973.34,Zürich Rosengartenstrasse,47.3952,8.5261
18967,2023-09-23 22:00:00,Zch_Schimmelstrasse,77.32,0.0,,13.06,140.87,0.5,0.13,975.8,Zürich Schimmelstrasse,47.371,8.5235
18968,2023-09-23 22:00:00,Zch_Stampfenbachstrasse,75.38,0.0,0.02,13.37,33.05,1.0,0.91,973.2,Zürich Stampfenbachstrasse,47.3868,8.5398
18969,2023-09-23 23:00:00,Zch_Rosengartenstrasse,81.99,0.0,,12.47,,0.16,,973.47,Zürich Rosengartenstrasse,47.3952,8.5261
18970,2023-09-23 23:00:00,Zch_Schimmelstrasse,80.92,0.0,,12.81,7.22,0.45,0.01,975.92,Zürich Schimmelstrasse,47.371,8.5235
18971,2023-09-23 23:00:00,Zch_Stampfenbachstrasse,77.47,0.0,0.02,13.12,20.06,0.78,0.5,973.32,Zürich Stampfenbachstrasse,47.3868,8.5398
18972,2023-09-24 00:00:00,Zch_Rosengartenstrasse,84.44,0.0,,11.85,179.74,0.23,0.07,973.53,Zürich Rosengartenstrasse,47.3952,8.5261
18973,2023-09-24 00:00:00,Zch_Schimmelstrasse,86.64,0.0,,12.13,39.83,0.45,0.03,976.0,Zürich Schimmelstrasse,47.371,8.5235
18974,2023-09-24 00:00:00,Zch_Stampfenbachstrasse,79.6,0.0,0.03,12.61,13.13,0.77,0.45,973.36,Zürich Stampfenbachstrasse,47.3868,8.5398
18975,2023-09-24 01:00:00,Zch_Rosengartenstrasse,87.41,0.0,,11.18,,0.18,,973.57,Zürich Rosengartenstrasse,47.3952,8.5261
18976,2023-09-24 01:00:00,Zch_Schimmelstrasse,87.84,0.0,,11.64,353.2,0.59,0.3,975.98,Zürich Schimmelstrasse,47.371,8.5235
18977,2023-09-24 01:00:00,Zch_Stampfenbachstrasse,81.69,0.0,0.02,12.17,346.89,0.79,0.58,973.42,Zürich Stampfenbachstrasse,47.3868,8.5398
18978,2023-09-24 02:00:00,Zch_Rosengartenstrasse,88.64,0.0,,10.65,117.21,0.3,0.22,973.84,Zürich Rosengartenstrasse,47.3952,8.5261
18979,2023-09-24 02:00:00,Zch_Schimmelstrasse,91.28,0.0,,10.92,348.25,0.57,0.13,976.34,Zürich Schimmelstrasse,47.371,8.5235
18980,2023-09-24 02:00:00,Zch_Stampfenbachstrasse,82.19,0.0,0.03,11.58,30.64,1.99,1.94,973.72,Zürich Stampfenbachstrasse,47.3868,8.5398
18981,2023-09-24 03:00:00,Zch_Rosengartenstrasse,89.25,0.0,,10.41,104.69,0.28,0.24,973.95,Zürich Rosengartenstrasse,47.3952,8.5261
18982,2023-09-24 03:00:00,Zch_Schimmelstrasse,92.92,0.0,,10.73,358.92,0.39,0.18,976.38,Zürich Schimmelstrasse,47.371,8.5235
18983,2023-09-24 03:00:00,Zch_Stampfenbachstrasse,83.84,0.0,0.03,11.45,13.93,1.19,1.13,973.77,Zürich Stampfenbachstrasse,47.3868,8.5398
18984,2023-09-24 04:00:00,Zch_Rosengartenstrasse,90.36,0.0,,9.97,102.85,0.3,0.29,974.22,Zürich Rosengartenstrasse,47.3952,8.5261
18985,2023-09-24 04:00:00,Zch_Schimmelstrasse,93.11,0.0,,10.51,342.23,0.65,0.54,976.62,Zürich Schimmelstrasse,47.371,8.5235
18986,2023-09-24 04:00:00,Zch_Stampfenbachstrasse,83.86,0.0,0.02,11.06,20.5,1.14,1.03,974.03,Zürich Stampfenbachstrasse,47.3868,8.5398
18987,2023-09-24 05:00:00,Zch_Rosengartenstrasse,90.53,0.0,,9.63,96.9,0.3,0.29,974.57,Zürich Rosengartenstrasse,47.3952,8.5261
18988,2023-09-24 05:00:00,Zch_Schimmelstrasse,95.04,0.0,,10.12,340.23,0.66,0.53,977.0,Zürich Schimmelstrasse,47.371,8.5235
18989,2023-09-24 05:00:00,Zch_Stampfenbachstrasse,84.71,0.0,0.03,10.58,30.21,1.87,1.84,974.35,Zürich Stampfenbachstrasse,47.3868,8.5398
18990,2023-09-24 06:00:00,Zch_Rosengartenstrasse,91.06,0.0,,9.35,113.94,0.45,0.32,974.95,Zürich Rosengartenstrasse,47.3952,8.5261
18991,2023-09-24 06:00:00,Zch_Schimmelstrasse,96.84,0.0,,9.65,339.61,0.86,0.78,977.35,Zürich Schimmelstrasse,47.371,8.5235
18992,2023-09-24 06:00:00,Zch_Stampfenbachstrasse,87.12,0.0,13.15,9.93,35.6,2.09,2.05,974.71,Zürich Stampfenbachstrasse,47.3868,8.5398
18993,2023-09-24 07:00:00,Zch_Rosengartenstrasse,91.89,0.0,,8.98,122.65,0.51,0.3,975.27,Zürich Rosengartenstrasse,47.3952,8.5261
18994,2023-09-24 07:00:00,Zch_Schimmelstrasse,99.98,0.0,,8.92,346.76,1.07,0.53,977.68,Zürich Schimmelstrasse,47.371,8.5235
18995,2023-09-24 07:00:00,Zch_Stampfenbachstrasse,87.17,0.0,138.82,10.06,24.91,2.58,2.53,975.02,Zürich Stampfenbachstrasse,47.3868,8.5398
18996,2023-09-24 08:00:00,Zch_Rosengartenstrasse,90.76,0.0,,9.85,135.97,0.47,0.2,975.56,Zürich Rosengartenstrasse,47.3952,8.5261
18997,2023-09-24 08:00:00,Zch_Schimmelstrasse,97.05,0.0,,9.93,352.76,1.1,0.35,977.97,Zürich Schimmelstrasse,47.371,8.5235
18998,2023-09-24 08:00:00,Zch_Stampfenbachstrasse,84.26,0.0,367.07,10.89,1.06,2.29,2.12,975.36,Zürich Stampfenbachstrasse,47.3868,8.5398
18999,2023-09-24 09:00:00,Zch_Rosengartenstrasse,82.56,0.0,,12.48,172.15,0.52,0.12,975.62,Zürich Rosengartenstrasse,47.3952,8.5261
19000,2023-09-24 09:00:00,Zch_Schimmelstrasse,88.17,0.0,,12.3,344.75,0.9,0.24,977.98,Zürich Schimmelstrasse,47.371,8.5235
